,DISTRICT,UPAZILA,STATION_ID,STATION_NAME,DATE,RAIN_FALL(mm),LATITUDE,LONGITUDE,WATER_LEVEL(m)
0,Bandarban,Lama,CL317,Lama,01-jan-2017,0.0,21.81,92.19,6.22
1,Bandarban,Lama,CL317,Lama,02-jan-2017,0.0,21.81,92.19,6.22
2,Bandarban,Lama,CL317,Lama,03-jan-2017,0.0,21.81,92.19,6.22
3,Bandarban,Lama,CL317,Lama,04-jan-2017,0.0,21.81,92.19,6.21
4,Bandarban,Lama,CL317,Lama,05-jan-2017,0.0,21.81,92.19,6.21
5,Bandarban,Lama,CL317,Lama,06-jan-2017,0.0,21.81,92.19,6.21
6,Bandarban,Lama,CL317,Lama,07-jan-2017,0.0,21.81,92.19,6.21
7,Bandarban,Lama,CL317,Lama,08-jan-2017,0.0,21.81,92.19,6.21
8,Bandarban,Lama,CL317,Lama,09-jan-2017,0.0,21.81,92.19,6.2
9,Bandarban,Lama,CL317,Lama,10-jan-2017,0.0,21.81,92.19,6.2
10,Bandarban,Lama,CL317,Lama,11-jan-2017,0.0,21.81,92.19,6.2
11,Bandarban,Lama,CL317,Lama,12-jan-2017,0.0,21.81,92.19,6.2
12,Bandarban,Lama,CL317,Lama,13-jan-2017,0.0,21.81,92.19,6.2
13,Bandarban,Lama,CL317,Lama,14-jan-2017,0.0,21.81,92.19,6.2
14,Bandarban,Lama,CL317,Lama,15-jan-2017,0.0,21.81,92.19,6.19
15,Bandarban,Lama,CL317,Lama,16-jan-2017,0.0,21.81,92.19,6.19
16,Bandarban,Lama,CL317,Lama,17-jan-2017,0.0,21.81,92.19,6.19
17,Bandarban,Lama,CL317,Lama,18-jan-2017,0.0,21.81,92.19,6.19
18,Bandarban,Lama,CL317,Lama,19-jan-2017,0.0,21.81,92.19,6.19
19,Bandarban,Lama,CL317,Lama,20-jan-2017,0.0,21.81,92.19,6.19
20,Bandarban,Lama,CL317,Lama,21-jan-2017,0.0,21.81,92.19,6.19
21,Bandarban,Lama,CL317,Lama,22-jan-2017,0.0,21.81,92.19,6.18
22,Bandarban,Lama,CL317,Lama,23-jan-2017,0.0,21.81,92.19,6.18
23,Bandarban,Lama,CL317,Lama,24-jan-2017,0.0,21.81,92.19,6.184
24,Bandarban,Lama,CL317,Lama,25-jan-2017,0.0,21.81,92.19,6.292
25,Bandarban,Lama,CL317,Lama,26-jan-2017,0.0,21.81,92.19,6.29
26,Bandarban,Lama,CL317,Lama,27-jan-2017,0.0,21.81,92.19,6.29
27,Bandarban,Lama,CL317,Lama,28-jan-2017,0.0,21.81,92.19,6.29
28,Bandarban,Lama,CL317,Lama,29-jan-2017,0.0,21.81,92.19,6.29
29,Bandarban,Lama,CL317,Lama,30-jan-2017,0.0,21.81,92.19,6.29
30,Bandarban,Lama,CL317,Lama,31-jan-2017,0.0,21.81,92.19,6.28
31,Bandarban,Lama,CL317,Lama,01-feb-2017,0.0,21.81,92.19,6.28
32,Bandarban,Lama,CL317,Lama,02-feb-2017,0.0,21.81,92.19,6.28
33,Bandarban,Lama,CL317,Lama,03-feb-2017,0.0,21.81,92.19,6.28
34,Bandarban,Lama,CL317,Lama,04-feb-2017,0.0,21.81,92.19,6.28
35,Bandarban,Lama,CL317,Lama,05-feb-2017,0.0,21.81,92.19,6.28
36,Bandarban,Lama,CL317,Lama,06-feb-2017,0.0,21.81,92.19,6.27
37,Bandarban,Lama,CL317,Lama,07-feb-2017,0.0,21.81,92.19,6.27
38,Bandarban,Lama,CL317,Lama,08-feb-2017,0.0,21.81,92.19,6.27
39,Bandarban,Lama,CL317,Lama,09-feb-2017,0.0,21.81,92.19,6.27
40,Bandarban,Lama,CL317,Lama,10-feb-2017,0.0,21.81,92.19,6.27
41,Bandarban,Lama,CL317,Lama,11-feb-2017,0.0,21.81,92.19,6.27
42,Bandarban,Lama,CL317,Lama,12-feb-2017,0.0,21.81,92.19,6.27
43,Bandarban,Lama,CL317,Lama,13-feb-2017,0.0,21.81,92.19,6.26
44,Bandarban,Lama,CL317,Lama,14-feb-2017,0.0,21.81,92.19,6.26
45,Bandarban,Lama,CL317,Lama,15-feb-2017,0.0,21.81,92.19,6.26
46,Bandarban,Lama,CL317,Lama,16-feb-2017,0.0,21.81,92.19,6.26
47,Bandarban,Lama,CL317,Lama,17-feb-2017,0.0,21.81,92.19,6.26
48,Bandarban,Lama,CL317,Lama,18-feb-2017,0.0,21.81,92.19,6.26
49,Bandarban,Lama,CL317,Lama,19-feb-2017,0.0,21.81,92.19,6.26
50,Bandarban,Lama,CL317,Lama,20-feb-2017,0.0,21.81,92.19,6.26
51,Bandarban,Lama,CL317,Lama,21-feb-2017,0.0,21.81,92.19,6.26
52,Bandarban,Lama,CL317,Lama,22-feb-2017,0.0,21.81,92.19,6.25
53,Bandarban,Lama,CL317,Lama,23-feb-2017,0.0,21.81,92.19,6.25
54,Bandarban,Lama,CL317,Lama,24-feb-2017,0.0,21.81,92.19,6.25
55,Bandarban,Lama,CL317,Lama,25-feb-2017,0.0,21.81,92.19,6.25
56,Bandarban,Lama,CL317,Lama,26-feb-2017,0.0,21.81,92.19,6.25
57,Bandarban,Lama,CL317,Lama,27-feb-2017,0.0,21.81,92.19,6.25
58,Bandarban,Lama,CL317,Lama,28-feb-2017,0.0,21.81,92.19,6.25
59,Bandarban,Lama,CL317,Lama,01-mar-2017,0.0,21.81,92.19,6.25
60,Bandarban,Lama,CL317,Lama,02-mar-2017,0.0,21.81,92.19,6.25
61,Bandarban,Lama,CL317,Lama,03-mar-2017,0.0,21.81,92.19,6.258
62,Bandarban,Lama,CL317,Lama,04-mar-2017,0.0,21.81,92.19,6.26
63,Bandarban,Lama,CL317,Lama,05-mar-2017,0.0,21.81,92.19,6.26
64,Bandarban,Lama,CL317,Lama,06-mar-2017,0.0,21.81,92.19,6.276
65,Bandarban,Lama,CL317,Lama,07-mar-2017,0.0,21.81,92.19,6.27
66,Bandarban,Lama,CL317,Lama,08-mar-2017,0.0,21.81,92.19,6.27
67,Bandarban,Lama,CL317,Lama,09-mar-2017,0.0,21.81,92.19,6.27
68,Bandarban,Lama,CL317,Lama,10-mar-2017,0.0,21.81,92.19,6.26
69,Bandarban,Lama,CL317,Lama,11-mar-2017,45.0,21.81,92.19,6.322
70,Bandarban,Lama,CL317,Lama,12-mar-2017,80.0,21.81,92.19,6.75
71,Bandarban,Lama,CL317,Lama,13-mar-2017,7.5,21.81,92.19,7.248
72,Bandarban,Lama,CL317,Lama,14-mar-2017,0.0,21.81,92.19,6.912000000000001
73,Bandarban,Lama,CL317,Lama,15-mar-2017,0.0,21.81,92.19,6.798
74,Bandarban,Lama,CL317,Lama,16-mar-2017,0.0,21.81,92.19,6.779999999999999
75,Bandarban,Lama,CL317,Lama,17-mar-2017,0.0,21.81,92.19,6.779999999999999
76,Bandarban,Lama,CL317,Lama,18-mar-2017,0.0,21.81,92.19,6.779999999999999
77,Bandarban,Lama,CL317,Lama,19-mar-2017,0.0,21.81,92.19,6.769999999999999
78,Bandarban,Lama,CL317,Lama,20-mar-2017,0.0,21.81,92.19,6.775999999999999
79,Bandarban,Lama,CL317,Lama,21-mar-2017,1.5,21.81,92.19,6.790000000000001
80,Bandarban,Lama,CL317,Lama,22-mar-2017,0.0,21.81,92.19,6.779999999999999
81,Bandarban,Lama,CL317,Lama,23-mar-2017,0.0,21.81,92.19,6.769999999999999
82,Bandarban,Lama,CL317,Lama,24-mar-2017,0.0,21.81,92.19,6.769999999999999
83,Bandarban,Lama,CL317,Lama,25-mar-2017,0.0,21.81,92.19,6.769999999999999
84,Bandarban,Lama,CL317,Lama,26-mar-2017,0.0,21.81,92.19,6.76
85,Bandarban,Lama,CL317,Lama,27-mar-2017,0.0,21.81,92.19,6.76
86,Bandarban,Lama,CL317,Lama,28-mar-2017,0.0,21.81,92.19,6.76
87,Bandarban,Lama,CL317,Lama,29-mar-2017,0.0,21.81,92.19,6.75
88,Bandarban,Lama,CL317,Lama,30-mar-2017,0.0,21.81,92.19,6.75
89,Bandarban,Lama,CL317,Lama,31-mar-2017,0.0,21.81,92.19,6.75
90,Bandarban,Lama,CL317,Lama,01-apr-2017,0.0,21.81,92.19,6.75
91,Bandarban,Lama,CL317,Lama,02-apr-2017,0.0,21.81,92.19,6.74
92,Bandarban,Lama,CL317,Lama,03-apr-2017,0.0,21.81,92.19,6.74
93,Bandarban,Lama,CL317,Lama,04-apr-2017,35.0,21.81,92.19,6.76
94,Bandarban,Lama,CL317,Lama,05-apr-2017,10.0,21.81,92.19,6.779999999999999
95,Bandarban,Lama,CL317,Lama,06-apr-2017,7.0,21.81,92.19,6.790000000000001
96,Bandarban,Lama,CL317,Lama,07-apr-2017,0.0,21.81,92.19,6.75
97,Bandarban,Lama,CL317,Lama,08-apr-2017,0.0,21.81,92.19,6.74
98,Bandarban,Lama,CL317,Lama,09-apr-2017,0.0,21.81,92.19,6.74
99,Bandarban,Lama,CL317,Lama,10-apr-2017,0.0,21.81,92.19,6.730000000000001
100,Bandarban,Lama,CL317,Lama,11-apr-2017,0.0,21.81,92.19,6.730000000000001
101,Bandarban,Lama,CL317,Lama,12-apr-2017,0.0,21.81,92.19,6.709999999999999
102,Bandarban,Lama,CL317,Lama,13-apr-2017,0.0,21.81,92.19,6.709999999999999
103,Bandarban,Lama,CL317,Lama,14-apr-2017,0.0,21.81,92.19,6.7
104,Bandarban,Lama,CL317,Lama,15-apr-2017,0.0,21.81,92.19,6.7
105,Bandarban,Lama,CL317,Lama,16-apr-2017,0.0,21.81,92.19,6.7
106,Bandarban,Lama,CL317,Lama,17-apr-2017,0.0,21.81,92.19,6.69
107,Bandarban,Lama,CL317,Lama,18-apr-2017,0.0,21.81,92.19,6.69
108,Bandarban,Lama,CL317,Lama,19-apr-2017,0.0,21.81,92.19,6.69
109,Bandarban,Lama,CL317,Lama,20-apr-2017,6.0,21.81,92.19,6.714
110,Bandarban,Lama,CL317,Lama,21-apr-2017,33.5,21.81,92.19,6.794
111,Bandarban,Lama,CL317,Lama,22-apr-2017,63.3,21.81,92.19,6.848000000000001
112,Bandarban,Lama,CL317,Lama,23-apr-2017,49.0,21.81,92.19,6.884
113,Bandarban,Lama,CL317,Lama,24-apr-2017,26.0,21.81,92.19,7.146000000000001
114,Bandarban,Lama,CL317,Lama,25-apr-2017,26.5,21.81,92.19,7.43
115,Bandarban,Lama,CL317,Lama,26-apr-2017,0.0,21.81,92.19,6.912000000000001
116,Bandarban,Lama,CL317,Lama,27-apr-2017,0.0,21.81,92.19,6.746
117,Bandarban,Lama,CL317,Lama,28-apr-2017,0.0,21.81,92.19,6.659999999999999
118,Bandarban,Lama,CL317,Lama,29-apr-2017,0.0,21.81,92.19,6.659999999999999
119,Bandarban,Lama,CL317,Lama,30-apr-2017,0.0,21.81,92.19,6.65
120,Bandarban,Lama,CL317,Lama,01-may-2017,0.0,21.81,92.19,6.65
121,Bandarban,Lama,CL317,Lama,02-may-2017,6.0,21.81,92.19,6.659999999999999
122,Bandarban,Lama,CL317,Lama,03-may-2017,0.0,21.81,92.19,6.65
123,Bandarban,Lama,CL317,Lama,04-may-2017,0.0,21.81,92.19,6.65
124,Bandarban,Lama,CL317,Lama,05-may-2017,0.0,21.81,92.19,6.65
125,Bandarban,Lama,CL317,Lama,06-may-2017,0.0,21.81,92.19,6.65
126,Bandarban,Lama,CL317,Lama,07-may-2017,0.0,21.81,92.19,6.639999999999999
127,Bandarban,Lama,CL317,Lama,08-may-2017,0.0,21.81,92.19,6.639999999999999
128,Bandarban,Lama,CL317,Lama,09-may-2017,0.0,21.81,92.19,6.639999999999999
129,Bandarban,Lama,CL317,Lama,10-may-2017,0.0,21.81,92.19,6.639999999999999
130,Bandarban,Lama,CL317,Lama,11-may-2017,0.0,21.81,92.19,6.639999999999999
131,Bandarban,Lama,CL317,Lama,12-may-2017,0.0,21.81,92.19,6.63
132,Bandarban,Lama,CL317,Lama,13-may-2017,0.0,21.81,92.19,6.63
133,Bandarban,Lama,CL317,Lama,14-may-2017,0.0,21.81,92.19,6.63
134,Bandarban,Lama,CL317,Lama,15-may-2017,0.0,21.81,92.19,6.624
135,Bandarban,Lama,CL317,Lama,16-may-2017,7.0,21.81,92.19,6.640000000000001
136,Bandarban,Lama,CL317,Lama,17-may-2017,0.0,21.81,92.19,6.516
137,Bandarban,Lama,CL317,Lama,18-may-2017,12.0,21.81,92.19,6.470000000000001
138,Bandarban,Lama,CL317,Lama,19-may-2017,0.0,21.81,92.19,6.386
139,Bandarban,Lama,CL317,Lama,20-may-2017,0.0,21.81,92.19,6.246
140,Bandarban,Lama,CL317,Lama,21-may-2017,0.0,21.81,92.19,6.2219999999999995
141,Bandarban,Lama,CL317,Lama,22-may-2017,3.0,21.81,92.19,6.282
142,Bandarban,Lama,CL317,Lama,23-may-2017,0.0,21.81,92.19,6.279999999999999
143,Bandarban,Lama,CL317,Lama,24-may-2017,0.0,21.81,92.19,6.182
144,Bandarban,Lama,CL317,Lama,25-may-2017,0.0,21.81,92.19,6.17
145,Bandarban,Lama,CL317,Lama,26-may-2017,0.0,21.81,92.19,6.16
146,Bandarban,Lama,CL317,Lama,27-may-2017,0.0,21.81,92.19,6.154000000000001
147,Bandarban,Lama,CL317,Lama,28-may-2017,20.5,21.81,92.19,7.006
148,Bandarban,Lama,CL317,Lama,29-may-2017,12.0,21.81,92.19,6.94
149,Bandarban,Lama,CL317,Lama,30-may-2017,26.0,21.81,92.19,6.794
150,Bandarban,Lama,CL317,Lama,31-may-2017,63.0,21.81,92.19,7.498
151,Bandarban,Lama,CL317,Lama,01-jun-2017,6.5,21.81,92.19,7.1739999999999995
152,Bandarban,Lama,CL317,Lama,02-jun-2017,0.0,21.81,92.19,6.603999999999999
153,Bandarban,Lama,CL317,Lama,03-jun-2017,18.0,21.81,92.19,6.093999999999999
154,Bandarban,Lama,CL317,Lama,04-jun-2017,27.0,21.81,92.19,6.1579999999999995
155,Bandarban,Lama,CL317,Lama,05-jun-2017,32.0,21.81,92.19,6.453999999999999
156,Bandarban,Lama,CL317,Lama,06-jun-2017,14.0,21.81,92.19,6.34
157,Bandarban,Lama,CL317,Lama,07-jun-2017,17.0,21.81,92.19,6.836
158,Bandarban,Lama,CL317,Lama,08-jun-2017,36.0,21.81,92.19,7.656000000000001
159,Bandarban,Lama,CL317,Lama,09-jun-2017,47.0,21.81,92.19,7.874
160,Bandarban,Lama,CL317,Lama,10-jun-2017,7.0,21.81,92.19,7.1659999999999995
161,Bandarban,Lama,CL317,Lama,11-jun-2017,12.0,21.81,92.19,6.534000000000001
162,Bandarban,Lama,CL317,Lama,12-jun-2017,86.5,21.81,92.19,11.218
163,Bandarban,Lama,CL317,Lama,13-jun-2017,226.0,21.81,92.19,10.078
164,Bandarban,Lama,CL317,Lama,14-jun-2017,52.0,21.81,92.19,9.39
165,Bandarban,Lama,CL317,Lama,15-jun-2017,0.0,21.81,92.19,7.853999999999999
166,Bandarban,Lama,CL317,Lama,16-jun-2017,51.0,21.81,92.19,9.59
167,Bandarban,Lama,CL317,Lama,17-jun-2017,46.0,21.81,92.19,8.581999999999999
168,Bandarban,Lama,CL317,Lama,18-jun-2017,16.0,21.81,92.19,8.406
169,Bandarban,Lama,CL317,Lama,19-jun-2017,13.0,21.81,92.19,8.232
170,Bandarban,Lama,CL317,Lama,20-jun-2017,8.0,21.81,92.19,7.638
171,Bandarban,Lama,CL317,Lama,21-jun-2017,64.0,21.81,92.19,9.562000000000001
172,Bandarban,Lama,CL317,Lama,22-jun-2017,3.0,21.81,92.19,8.406
173,Bandarban,Lama,CL317,Lama,23-jun-2017,4.0,21.81,92.19,7.656000000000001
174,Bandarban,Lama,CL317,Lama,24-jun-2017,2.5,21.81,92.19,7.38
175,Bandarban,Lama,CL317,Lama,25-jun-2017,3.0,21.81,92.19,7.1
176,Bandarban,Lama,CL317,Lama,26-jun-2017,0.0,21.81,92.19,6.608
177,Bandarban,Lama,CL317,Lama,27-jun-2017,4.0,21.81,92.19,6.496
178,Bandarban,Lama,CL317,Lama,28-jun-2017,2.0,21.81,92.19,6.036
179,Bandarban,Lama,CL317,Lama,29-jun-2017,3.0,21.81,92.19,6.12
180,Bandarban,Lama,CL317,Lama,30-jun-2017,7.0,21.81,92.19,6.13
181,Bandarban,Lama,CL317,Lama,01-jul-2017,7.0,21.81,92.19,6.720000000000001
182,Bandarban,Lama,CL317,Lama,02-jul-2017,37.0,21.81,92.19,7.616
183,Bandarban,Lama,CL317,Lama,03-jul-2017,103.0,21.81,92.19,11.758
184,Bandarban,Lama,CL317,Lama,04-jul-2017,181.0,21.81,92.19,13.538
185,Bandarban,Lama,CL317,Lama,05-jul-2017,125.5,21.81,92.19,12.209999999999999
186,Bandarban,Lama,CL317,Lama,06-jul-2017,91.0,21.81,92.19,10.294
187,Bandarban,Lama,CL317,Lama,07-jul-2017,6.0,21.81,92.19,8.796000000000001
188,Bandarban,Lama,CL317,Lama,08-jul-2017,3.0,21.81,92.19,8.248000000000001
189,Bandarban,Lama,CL317,Lama,09-jul-2017,5.0,21.81,92.19,7.746
190,Bandarban,Lama,CL317,Lama,10-jul-2017,0.0,21.81,92.19,7.346000000000001
191,Bandarban,Lama,CL317,Lama,11-jul-2017,9.0,21.81,92.19,7.848000000000001
192,Bandarban,Lama,CL317,Lama,12-jul-2017,3.0,21.81,92.19,8.17
193,Bandarban,Lama,CL317,Lama,13-jul-2017,4.0,21.81,92.19,7.534000000000001
194,Bandarban,Lama,CL317,Lama,14-jul-2017,0.0,21.81,92.19,7.093999999999999
195,Bandarban,Lama,CL317,Lama,15-jul-2017,8.0,21.81,92.19,6.9239999999999995
196,Bandarban,Lama,CL317,Lama,16-jul-2017,6.0,21.81,92.19,7.006
197,Bandarban,Lama,CL317,Lama,17-jul-2017,48.0,21.81,92.19,7.056
198,Bandarban,Lama,CL317,Lama,18-jul-2017,24.0,21.81,92.19,7.048
199,Bandarban,Lama,CL317,Lama,19-jul-2017,19.0,21.81,92.19,7.023999999999999
200,Bandarban,Lama,CL317,Lama,20-jul-2017,44.5,21.81,92.19,8.48
201,Bandarban,Lama,CL317,Lama,21-jul-2017,76.0,21.81,92.19,9.924
202,Bandarban,Lama,CL317,Lama,22-jul-2017,29.0,21.81,92.19,8.344
203,Bandarban,Lama,CL317,Lama,23-jul-2017,39.0,21.81,92.19,9.772
204,Bandarban,Lama,CL317,Lama,24-jul-2017,273.0,21.81,92.19,10.486
205,Bandarban,Lama,CL317,Lama,25-jul-2017,171.0,21.81,92.19,12.242
206,Bandarban,Lama,CL317,Lama,26-jul-2017,157.0,21.81,92.19,9.556000000000001
207,Bandarban,Lama,CL317,Lama,27-jul-2017,32.0,21.81,92.19,8.84
208,Bandarban,Lama,CL317,Lama,28-jul-2017,4.0,21.81,92.19,8.556000000000001
209,Bandarban,Lama,CL317,Lama,29-jul-2017,0.0,21.81,92.19,8.193999999999999
210,Bandarban,Lama,CL317,Lama,30-jul-2017,12.5,21.81,92.19,8.228
211,Bandarban,Lama,CL317,Lama,31-jul-2017,27.0,21.81,92.19,7.754
212,Bandarban,Lama,CL317,Lama,01-aug-2017,18.0,21.81,92.19,7.644
213,Bandarban,Lama,CL317,Lama,02-aug-2017,0.0,21.81,92.19,7.540000000000001
214,Bandarban,Lama,CL317,Lama,03-aug-2017,0.0,21.81,92.19,7.468000000000001
215,Bandarban,Lama,CL317,Lama,04-aug-2017,0.0,21.81,92.19,7.292
216,Bandarban,Lama,CL317,Lama,05-aug-2017,0.0,21.81,92.19,7.198
217,Bandarban,Lama,CL317,Lama,06-aug-2017,3.7,21.81,92.19,7.25
218,Bandarban,Lama,CL317,Lama,07-aug-2017,16.0,21.81,92.19,7.184
219,Bandarban,Lama,CL317,Lama,08-aug-2017,3.0,21.81,92.19,7.19
220,Bandarban,Lama,CL317,Lama,09-aug-2017,17.0,21.81,92.19,7.228
221,Bandarban,Lama,CL317,Lama,10-aug-2017,23.0,21.81,92.19,7.544
222,Bandarban,Lama,CL317,Lama,11-aug-2017,19.0,21.81,92.19,8.687999999999999
223,Bandarban,Lama,CL317,Lama,12-aug-2017,181.0,21.81,92.19,10.4
224,Bandarban,Lama,CL317,Lama,13-aug-2017,49.5,21.81,92.19,8.954
225,Bandarban,Lama,CL317,Lama,14-aug-2017,12.5,21.81,92.19,8.75
226,Bandarban,Lama,CL317,Lama,15-aug-2017,0.0,21.81,92.19,8.448
227,Bandarban,Lama,CL317,Lama,16-aug-2017,72.0,21.81,92.19,9.222
228,Bandarban,Lama,CL317,Lama,17-aug-2017,57.0,21.81,92.19,8.358
229,Bandarban,Lama,CL317,Lama,18-aug-2017,0.0,21.81,92.19,7.898000000000001
230,Bandarban,Lama,CL317,Lama,19-aug-2017,0.0,21.81,92.19,7.652000000000001
231,Bandarban,Lama,CL317,Lama,20-aug-2017,1.0,21.81,92.19,7.4719999999999995
232,Bandarban,Lama,CL317,Lama,21-aug-2017,9.5,21.81,92.19,7.922
233,Bandarban,Lama,CL317,Lama,22-aug-2017,3.5,21.81,92.19,8.016
234,Bandarban,Lama,CL317,Lama,23-aug-2017,6.0,21.81,92.19,7.890000000000001
235,Bandarban,Lama,CL317,Lama,24-aug-2017,5.0,21.81,92.19,7.668000000000001
236,Bandarban,Lama,CL317,Lama,25-aug-2017,25.0,21.81,92.19,7.494
237,Bandarban,Lama,CL317,Lama,26-aug-2017,32.0,21.81,92.19,7.866
238,Bandarban,Lama,CL317,Lama,27-aug-2017,1.0,21.81,92.19,7.986
239,Bandarban,Lama,CL317,Lama,28-aug-2017,0.0,21.81,92.19,7.452
240,Bandarban,Lama,CL317,Lama,29-aug-2017,0.0,21.81,92.19,7.228
241,Bandarban,Lama,CL317,Lama,30-aug-2017,8.0,21.81,92.19,7.640000000000001
242,Bandarban,Lama,CL317,Lama,31-aug-2017,33.0,21.81,92.19,7.552
243,Bandarban,Lama,CL317,Lama,01-sep-2017,21.0,21.81,92.19,7.952
244,Bandarban,Lama,CL317,Lama,02-sep-2017,4.0,21.81,92.19,7.452
245,Bandarban,Lama,CL317,Lama,03-sep-2017,31.0,21.81,92.19,7.58
246,Bandarban,Lama,CL317,Lama,04-sep-2017,25.0,21.81,92.19,7.531999999999999
247,Bandarban,Lama,CL317,Lama,05-sep-2017,0.0,21.81,92.19,7.566
248,Bandarban,Lama,CL317,Lama,06-sep-2017,0.0,21.81,92.19,7.364
249,Bandarban,Lama,CL317,Lama,07-sep-2017,6.0,21.81,92.19,7.202
250,Bandarban,Lama,CL317,Lama,08-sep-2017,67.0,21.81,92.19,7.628
251,Bandarban,Lama,CL317,Lama,09-sep-2017,4.0,21.81,92.19,7.596000000000001
252,Bandarban,Lama,CL317,Lama,10-sep-2017,41.8,21.81,92.19,8.148
253,Bandarban,Lama,CL317,Lama,11-sep-2017,6.5,21.81,92.19,7.968000000000001
254,Bandarban,Lama,CL317,Lama,12-sep-2017,23.0,21.81,92.19,7.601999999999999
255,Bandarban,Lama,CL317,Lama,13-sep-2017,4.0,21.81,92.19,7.6
256,Bandarban,Lama,CL317,Lama,14-sep-2017,4.0,21.81,92.19,7.356
257,Bandarban,Lama,CL317,Lama,15-sep-2017,28.0,21.81,92.19,7.374
258,Bandarban,Lama,CL317,Lama,16-sep-2017,2.0,21.81,92.19,7.273999999999999
259,Bandarban,Lama,CL317,Lama,17-sep-2017,37.0,21.81,92.19,7.998
260,Bandarban,Lama,CL317,Lama,18-sep-2017,2.0,21.81,92.19,7.343999999999999
261,Bandarban,Lama,CL317,Lama,19-sep-2017,31.0,21.81,92.19,8.144
262,Bandarban,Lama,CL317,Lama,20-sep-2017,7.0,21.81,92.19,8.082
263,Bandarban,Lama,CL317,Lama,21-sep-2017,2.5,21.81,92.19,7.779999999999999
264,Bandarban,Lama,CL317,Lama,22-sep-2017,2.0,21.81,92.19,7.7
265,Bandarban,Lama,CL317,Lama,23-sep-2017,0.0,21.81,92.19,7.164
266,Bandarban,Lama,CL317,Lama,24-sep-2017,75.0,21.81,92.19,8.34
267,Bandarban,Lama,CL317,Lama,25-sep-2017,31.5,21.81,92.19,8.25
268,Bandarban,Lama,CL317,Lama,26-sep-2017,0.0,21.81,92.19,7.244
269,Bandarban,Lama,CL317,Lama,27-sep-2017,5.0,21.81,92.19,7.452
270,Bandarban,Lama,CL317,Lama,28-sep-2017,4.0,21.81,92.19,7.731999999999999
271,Bandarban,Lama,CL317,Lama,29-sep-2017,26.0,21.81,92.19,7.372
272,Bandarban,Lama,CL317,Lama,30-sep-2017,1.5,21.81,92.19,7.328
273,Bandarban,Lama,CL317,Lama,01-oct-2017,10.5,21.81,92.19,7.053999999999999
274,Bandarban,Lama,CL317,Lama,02-oct-2017,0.6,21.81,92.19,7.17
275,Bandarban,Lama,CL317,Lama,03-oct-2017,6.3,21.81,92.19,8.004
276,Bandarban,Lama,CL317,Lama,04-oct-2017,25.0,21.81,92.19,7.390000000000001
277,Bandarban,Lama,CL317,Lama,05-oct-2017,26.0,21.81,92.19,7.409999999999999
278,Bandarban,Lama,CL317,Lama,06-oct-2017,6.5,21.81,92.19,7.616
279,Bandarban,Lama,CL317,Lama,07-oct-2017,13.5,21.81,92.19,7.632
280,Bandarban,Lama,CL317,Lama,08-oct-2017,13.0,21.81,92.19,7.337999999999999
281,Bandarban,Lama,CL317,Lama,09-oct-2017,13.0,21.81,92.19,7.534000000000001
282,Bandarban,Lama,CL317,Lama,10-oct-2017,6.0,21.81,92.19,7.2
283,Bandarban,Lama,CL317,Lama,11-oct-2017,0.0,21.81,92.19,7.104000000000001
284,Bandarban,Lama,CL317,Lama,12-oct-2017,24.0,21.81,92.19,8.454
285,Bandarban,Lama,CL317,Lama,13-oct-2017,3.0,21.81,92.19,7.779999999999999
286,Bandarban,Lama,CL317,Lama,14-oct-2017,0.0,21.81,92.19,7.372
287,Bandarban,Lama,CL317,Lama,15-oct-2017,0.0,21.81,92.19,7.078
288,Bandarban,Lama,CL317,Lama,16-oct-2017,0.0,21.81,92.19,7.17
289,Bandarban,Lama,CL317,Lama,17-oct-2017,2.0,21.81,92.19,7.956
290,Bandarban,Lama,CL317,Lama,18-oct-2017,1.5,21.81,92.19,7.586
291,Bandarban,Lama,CL317,Lama,19-oct-2017,28.0,21.81,92.19,7.279999999999999
292,Bandarban,Lama,CL317,Lama,20-oct-2017,23.5,21.81,92.19,7.5120000000000005
293,Bandarban,Lama,CL317,Lama,21-oct-2017,9.0,21.81,92.19,7.124
294,Bandarban,Lama,CL317,Lama,22-oct-2017,20.0,21.81,92.19,8.494
295,Bandarban,Lama,CL317,Lama,23-oct-2017,0.0,21.81,92.19,7.362
296,Bandarban,Lama,CL317,Lama,24-oct-2017,0.0,21.81,92.19,7.062
297,Bandarban,Lama,CL317,Lama,25-oct-2017,0.0,21.81,92.19,6.958
298,Bandarban,Lama,CL317,Lama,26-oct-2017,0.0,21.81,92.19,6.904000000000001
299,Bandarban,Lama,CL317,Lama,27-oct-2017,0.0,21.81,92.19,6.803999999999999
300,Bandarban,Lama,CL317,Lama,28-oct-2017,0.0,21.81,92.19,6.696000000000001
301,Bandarban,Lama,CL317,Lama,29-oct-2017,0.0,21.81,92.19,6.595999999999999
302,Bandarban,Lama,CL317,Lama,30-oct-2017,0.0,21.81,92.19,6.578
303,Bandarban,Lama,CL317,Lama,31-oct-2017,4.0,21.81,92.19,6.506
304,Bandarban,Lama,CL317,Lama,01-nov-2017,0.0,21.81,92.19,6.612
305,Bandarban,Lama,CL317,Lama,02-nov-2017,0.0,21.81,92.19,6.688
306,Bandarban,Lama,CL317,Lama,03-nov-2017,0.0,21.81,92.19,6.618
307,Bandarban,Lama,CL317,Lama,04-nov-2017,0.0,21.81,92.19,6.548
